[[1.08080808]],[[1.43636364]],[[1.33550872]],[[2.19564785]],[[1.46868236]],[[1.25871428]],[[1.42020202]],[[2.16364407]],[[1.32323232]],[[1.16212676]]
[[1.16161616]],[[1.38787879]],[[1.84040404]],[[1.82424243]],[[1.82424242]],[[1.43636364]],[[1.5979798]],[[1.33939394]],[[1.54949509]],[[1.16470556]]
[[1.27474747]],[[1.93737374]],[[2.56767677]],[[2.01818182]],[[1.72727273]],[[1.2909091]],[[1.51717172]],[[1.6949495]],[[1.22626263]],[[1.4040404]]
[[1.11313131]],[[1.24242424]],[[1.67878788]],[[1.87314577]],[[2.40606061]],[[1.90505051]],[[1.69494949]],[[1.53434322]],[[1.30707071]],[[1.16161616]]
[[1.22626263]],[[1.5010101]],[[1.67878788]],[[1.88888889]],[[2.05181198]],[[1.87272727]],[[1.66262626]],[[1.5171958]],[[1.32323232]],[[1.14545455]]
[[1.16161616]],[[1.38787879]],[[1.45252525]],[[1.47805906]],[[1.51717389]],[[1.5010101]],[[1.46868687]],[[1.29090909]],[[1.22626263]],[[1.17799264]]
[[1.0969697]],[[1.17777778]],[[1.19393939]],[[1.16161616]],[[1.2144963]],[[1.29130433]],[[1.08080809]],[[1.38787847]],[[1.11313131]],[[1.0969697]]
[[1.04848485]],[[1.17777778]],[[1.14545445]],[[1.38787958]],[[1.43636375]],[[1.25858586]],[[1.65492879]],[[1.32323232]],[[1.46868687]],[[1.21010101]]
[[1.12929293]],[[1.45252525]],[[1.53333333]],[[1.75959596]],[[1.98585859]],[[1.87272727]],[[1.70767441]],[[1.46868687]],[[1.33939385]],[[1.14545455]]
[[1.12929293]],[[1.35555895]],[[1.53333333]],[[1.40404033]],[[1.53333333]],[[1.50101013]],[[1.5979798]],[[1.46159304]],[[1.25859834]],[[1.08080808]]
[[1.15817078]],[[1.35685054]],[[1.47129819]],[[1.21098185]],[[1.50229431]],[[1.0969697]],[[1.09696975]],[[1.19349042]],[[1.]],[[1.09417108]]
[[1.11313131]],[[1.25836953]],[[1.25858586]],[[1.42020202]],[[1.43636364]],[[1.4040404]],[[1.46868687]],[[1.31156751]],[[1.48484848]],[[1.22626263]]
[[1.03232323]],[[1.32380487]],[[1.54957546]],[[1.42090838]],[[1.51718033]],[[1.36378901]],[[1.3736096]],[[1.48667326]],[[1.21818559]],[[1.09900746]]
[[1.11431036]],[[1.2312963]],[[1.06147278]],[[1.14545455]],[[1.01777201]],[[1.37406898]],[[1.14966184]],[[1.21220083]],[[1.34157949]],[[1.11802466]]
