1.2577777777777779,1.684848484848485,2.1881818181818184,1.8526262626262626,1.6543434343434344,1.7306060606060607,1.9593939393939395,1.9288888888888889,1.7763636363636393,1.3035353535353535
1.2730303030303032,1.9593939393939395,1.9746464646464648,2.416969696969697,1.7001010101010101,1.639090964136719,1.6695959595959597,2.02040404040404,1.8373737373737375,1.3340404040404041
1.3187878787878788,1.9288888888888889,2.584747474747475,1.9593939393939395,1.7763636363636364,1.5170707070707072,1.98989898989899,1.6543434343434344,1.7306060606060607,1.3340404040404041
1.3492929292929294,2.005127704547829,2.1424242424242625,1.8831313131313132,1.7458585858585858,1.7306060606060607,2.050909090909091,1.3035353535353644,1.8983838383838383,2.249191919191919
1.6238383838383839,2.2796969696969698,1.2730303030303032,1.5475757575757576,1.9593939393939395,1.7763636363636364,1.9441414141414142,1.6390909090909092,2.2644444444444445,1.4408080808200574
1.4713131313131314,2.1119191919191955,2.0051515151515154,1.9593939393939395,1.7153535353535354,1.7153535353535354,1.6238383838383839,2.0356565656565655,2.066161616161616,1.334040404040429
1.2882828282828283,1.6390909090909092,1.9898989898990582,2.066161616161616,1.4865656565656566,1.7458585858585858,1.9441414141414142,2.233939393939394,1.7306060606060607,1.2882828282828283
1.3035353535353535,1.5475757575757576,1.7763636363636364,1.867878787878788,1.7458585858585858,2.233939393939394,2.0966666666666667,1.6543434343440817,1.1662626262626263,1.9593939393939395
2.218686868686869,1.2425252525252526,2.3407070707070705,1.562828282828283,1.7916161616161617,1.684848484848485,2.1881818181818184,1.7763636363636364,2.294949494949495,1.5933333333333333
1.3797979797979798,2.157676767676768,2.523737373737374,1.98989898989899,2.4932323232323235,1.806868686868687,1.7763636363636364,1.4255555555555557,2.218686868686869,1.395050505050505
