0.07439213246107101,0.04386632516980171,0.005896621849387884,0.07387609779834747,0.01452457346022129,0.04310823604464531,0.0818154439330101,0.061784323304891586,0.007095742970705032,0.07665300369262695
0.07743452489376068,0.09705602377653122,0.00588156608864665,0.07940933853387833,0.020634658634662628,0.0447634793817997,0.0342034175992012,0.09059058874845505,0.0150009635835886,0.07403060793876648
0.08204431086778641,0.08639094233512878,0.07702161371707916,0.06403295695781708,0.08107983320951462,0.0896819531917572,0.08579415827989578,0.03289731964468956,0.007058858871459961,0.07811420410871506
0.07162224501371384,0.015180014073848724,0.0772731751203537,0.08183221518993378,0.028517892584204674,0.0028572611045092344,0.07505451142787933,0.07618801295757294,0.06697949767112732,0.005575976800173521
0.07466303557157516,0.02173108607530594,0.08639782667160034,0.09046553075313568,0.027745872735977173,0.05384063348174095,0.01848878152668476,0.09643694013357162,0.07434015721082687,0.002121519995853305
0.07962103933095932,0.07058507949113846,0.00883705448359251,0.08574620634317398,0.027088919654488564,0.04210776090621948,0.04525908827781677,0.08539673686027527,0.029064038768410683,0.05673595145344734
0.07757250964641571,0.025160258635878563,0.0643487349152565,0.07195322960615158,0.013710754923522472,0.012553532607853413,0.09156955778598785,0.09453997015953064,0.07821021229028702,0.00518013583496213
0.07957443594932556,0.09340553730726242,0.008259053342044353,0.07830644398927689,0.04233456775546074,0.0031400786247104406,0.08665462583303452,0.09927736222743988,0.0875217467546463,0.08564732223749161
0.0074774413369596004,0.07202181220054626,0.045438382774591446,0.0859890803694725,0.09857825189828873,0.07167740166187286,0.09897345304489136,0.07704263180494308,0.0947646051645279,0.08543016761541367
0.0023084774147719145,0.07829075306653976,0.06691769510507584,0.08753364533185959,0.0014411064330488443,0.03509719669818878,0.08701670914888382,0.09618604183197021,0.019265437498688698,0.06906934082508087
0.07663226872682571,0.08126536011695862,0.0059400214813649654,0.07431695610284805,0.00802967045456171,0.012353912927210331,0.08682791888713837,0.09248281270265579,0.009451817721128464,0.07437081634998322
0.0464782752096653,0.02175912819802761,0.08371447771787643,0.04193919897079468,0.023975979536771774,0.03953098878264427,0.09529789537191391,0.009912162087857723,0.004957929719239473,0.06922528147697449
0.014588369987905025,0.05776451900601387,0.06508903205394745,0.07238957285881042,0.010360479354858398,0.0569651797413826,0.07833542674779892,0.06126635894179344,0.020605439320206642,0.07282088696956635
0.07648468017578125,0.010780383832752705,0.07216079533100128,0.09067852050065994,0.024244112893939018,0.005418277345597744,0.07911366969347,0.09425090253353119,0.0054107774049043655,0.07210111618041992
0.07005055248737335,0.0890665128827095,0.0035024730022996664,0.07547622174024582,0.011826063506305218,0.02505604363977909,0.07406478375196457,0.0768418088555336,0.020222289487719536,0.06620830297470093
0.07856570929288864,0.06107308343052864,0.053529709577560425,0.03438263013958931,0.09031862765550613,0.0756823867559433,0.004790663253515959,0.07358579337596893,0.05095697566866875,0.026248956099152565
0.09826596081256866,0.07746671885251999,0.09812414646148682,0.08351942151784897,0.07434462755918503,0.07073868066072464,0.08311785757541656,0.08136364072561264,0.05230647325515747,0.08153145760297775
0.07893288135528564,0.08024948090314865,0.0024571979884058237,0.08237390965223312,0.02278735302388668,0.07034812867641449,0.016450148075819016,0.09762155264616013,0.07175664603710175,0.0035922841634601355
0.0831296369433403,0.09968889504671097,0.09945648163557053,0.0032933049369603395,0.003072814317420125,0.08222153037786484,0.002472084481269121,0.0780135914683342,0.040782954543828964,0.03361278399825096
0.06326424330472946,0.07461061328649521,0.03718987852334976,0.07594466954469681,0.03145892173051834,0.0052809156477451324,0.07612086087465286,0.08801600337028503,0.06487750262022018,0.004034790676087141
0.07109979540109634,0.0723547488451004,0.006353749427944422,0.07713018357753754,0.03711147606372833,0.014882909134030342,0.0702681913971901,0.013821102678775787,0.05300844460725784,0.07207541912794113
0.04895263537764549,0.026453642174601555,0.08339881151914597,0.08222808688879013,0.00445561483502388,0.03044027090072632,0.07945577055215836,0.026321440935134888,0.07653596252202988,0.07017656415700912
